Frame,k=0,k=1,k=2,k=3,k=4,k=5,k=6,k=7,k=8,k=9,k=10,k=11,k=12,k=13,k=14,k=15,k=16,k=17,k=18,k=19,k=20
80,0.5770237557478254,0.6489793813842373,0.727772627916824,0.7484052286836509,0.573634500175536,0.5745888171824449,0.5829975645068968,0.7388960277110452,0.6354686364065196,0.64010993550377,0.6094356507941736,0.6234610179335587,0.6163318777292577,0.8020441946831335,0.78484782844146,0.6361172888821713,0.6331360946745562,0.7794859978351034,0.7705077342844786,0.8253925834072712,0.6877140650384851
81,0.5738289146883844,0.5705480313639986,0.7128814265055903,0.7226263944932352,0.7450564638064638,0.6221945838867253,0.6368726876798472,0.6297386022309814,0.7819903629223185,0.6285269608265421,0.6346588483106088,0.6499048579998794,0.6680377951381312,0.6579854587043542,0.7989090273194451,0.825160156777943,0.6783340598545882,0.6857942393837183,0.8193101751044581,0.8201732823741482,0.8235567429434313
82,0.5342192496113116,0.5398027884045163,0.5862428257098617,0.6748078924766656,0.7353893485124329,0.7567621834036085,0.5848853990295565,0.5978295061340044,0.5942660563372352,0.7467585043576047,0.6418309127181487,0.6476259606700171,0.6153973738769869,0.6341731642674115,0.6233433842469779,0.8069235671589311,0.7910268583090506,0.6431643892159631,0.647467608317678,0.7829175910394459,0.7806830366716706
83,0.5402118813009056,0.5557301706642849,0.5553061500033754,0.6056296146681928,0.704898459801804,0.7518612347622664,0.771052442508884,0.6013968735071737,0.5998606837466199,0.6097077545508502,0.7591499666089336,0.6580601645757453,0.6622220317463718,0.6319433315170357,0.6450191744582349,0.6350836084780062,0.8156288870225274,0.7975273751118026,0.6513756624928736,0.646955972192964,0.7891497618534992
84,0.6814529274165413,0.5488360208948444,0.5600300687285223,0.5603546171057218,0.611423032096109,0.6825440772570214,0.7570981586598367,0.7765714348795619,0.6063460884260428,0.6074464709679537,0.6152729131768442,0.7635073893764485,0.6618514421390604,0.6655787781350482,0.6326053083887964,0.6462531595513303,0.6369585042103747,0.8175869926317134,0.7989457831325302,0.6522026653123199,0.6485987519846398
85,0.5787127524603093,0.6921582660259686,0.5575801749271136,0.5681160888108662,0.5703483043079743,0.6182089185628474,0.6898338819144654,0.7632135073247441,0.7811682698396093,0.6125017090044024,0.6130811146929358,0.6212559024596518,0.7668641169744037,0.6662197236492089,0.6696317771406564,0.6371975488703328,0.6517476555839727,0.6415949686337734,0.8197360719416804,0.8009499022003594,0.6551990191726382
86,0.4591263087317551,0.4905193734542457,0.6449917757887766,0.4767297911022135,0.49103864496433747,0.4894955630826079,0.5509323578075803,0.6714921300590078,0.7267454721415734,0.7467148443437288,0.5335313771362318,0.5363974731091002,0.5475950104682599,0.7271351600776299,0.6078317047998176,0.6093661526163274,0.5677802484587833,0.5793435431070693,0.5754073525228403,0.7961855963563905,0.76371915803169
87,0.6842937466107257,0.5859287893280207,0.5959214458997755,0.7058586266007865,0.574427927175547,0.5866773720202663,0.5879520061643458,0.6345016857053288,0.702893582753855,0.7769856547793837,0.7937689730263979,0.6254685896397126,0.6278556747624531,0.6319902175836788,0.7773838532601419,0.6758109390156805,0.674929622350879,0.6436296547629146,0.6570503323032637,0.6464667822556773,0.8250538474533322
88,0.5605438549720074,0.6816995965960955,0.5820973835175598,0.5904248834603707,0.7064202200032286,0.5695826474957129,0.5801368454719913,0.5780295185315839,0.6311075610543668,0.7317313427935053,0.7746138860662134,0.7917066195643031,0.6189831377400337,0.620522276155461,0.625878747988075,0.7725792697108302,0.6693246165783435,0.6718752563730932,0.6345774524414833,0.6477768233768649,0.6379309403277686
89,0.5393139040680024,0.5961757226980728,0.7028482847838694,0.6053454507214532,0.6151288628582123,0.7239839311711198,0.5955295167221533,0.6058027225993077,0.6040504225260909,0.6533387827976187,0.7195408907486078,0.7912977741339566,0.8065300691857371,0.6418916058007833,0.6398146629923676,0.6465818442044999,0.7879662942624504,0.6883597495864827,0.6888129198346978,0.6553631089822107,0.6626500357943471
90,0.5502455171739874,0.5553268048830554,0.553358026854204,0.7260211436809226,0.5718640281865695,0.575128734852456,0.7541997972612693,0.6103733590620706,0.6236852198370544,0.6209821712922483,0.6165035688922591,0.7849078697362025,0.77644068399161,0.7879135851683494,0.6596545615589017,0.6706218117261062,0.661688700903611,0.813084217847873,0.6603287929699102,0.6551643861926074,0.6693193153924613
91,0.41343551140218693,0.45957551134771646,0.4756770500477594,0.5464072467119132,0.6766077815402609,0.5541756756756757,0.5590846533718326,0.6886230764061555,0.5250962923267575,0.5471217018120165,0.5445462279643076,0.601819366644506,0.6823850883185323,0.7690208897687019,0.7820949590986667,0.5765013088834768,0.5795341119738667,0.581272530758328,0.7527175146003617,0.632717379419464,0.631649413211705
92,0.7166019311642637,0.5406447071912268,0.5571721334676918,0.5555505552242836,0.6104238604490038,0.7177581055042028,0.6233755460930155,0.6308915232576076,0.7402603801681851,0.610449378843085,0.6184166924702443,0.6162215413928613,0.664683749979757,0.7288323394961942,0.8004626951995373,0.8153063410454156,0.6473368614229014,0.6463584837314356,0.6500563003250547,0.7910335073745999,0.6890199983052283
93,0.47369276427360085,0.6842526751812219,0.4857252956009708,0.5058954318824956,0.5040931526638933,0.5694825057893793,0.6942651877155788,0.5816038169845297,0.5823561153446256,0.7164684802085031,0.5547223361389393,0.5683693478556313,0.5631073603192334,0.6184722123711207,0.6963333418386874,0.7833012505896001,0.7933527494803828,0.5902346997505916,0.587810551068398,0.5960253544027234,0.7580248176395752
94,0.664414724117109,0.5674506415415936,0.721152767693225,0.5405228720020079,0.5620789499643142,0.5603687326688152,0.6115458870578501,0.7253939432126062,0.6256463288521199,0.6364534690028628,0.7454538295825903,0.6126533716599372,0.6201121683082675,0.6175590603728256,0.6666611182316028,0.7615889412611992,0.8021060536618497,0.8158030070947085,0.6447123896238138,0.641366036075671,0.6456586317647188
95,0.5062342700131612,0.6858471875269188,0.5855145848573519,0.7365223129963816,0.5594542020241888,0.5815812171653243,0.579571137509881,0.6323774416197576,0.7407935219094017,0.64393062949946,0.6520697203434704,0.7596195604968297,0.6281445647527367,0.6378385662309662,0.635943339490528,0.6809845585749019,0.7474124150969448,0.8113561532540836,0.8248342368473159,0.6569844612063221,0.656293071793862
96,0.4691593356399393,0.40682545530728276,0.6448869897832223,0.5227664200598634,0.7123475727203323,0.4940140723025198,0.5059031179859215,0.5053846418851414,0.5731317382452209,0.7064694933627866,0.5845006059211016,0.5954771840086148,0.7229755128342821,0.5559267234151021,0.5631682611142375,0.5592647736301302,0.6195066459106694,0.7307549035978986,0.7808351595966552,0.7909880600795994,0.576190444463692
97,0.34608617632008754,0.48530312098011297,0.4627536153680121,0.6709631509341496,0.5545851237022605,0.7317118467569164,0.520075373242499,0.5332062554002626,0.5386424643611061,0.6027490209763096,0.7261105330170692,0.61454859666528,0.6174057720611762,0.738437378309192,0.5803685284366233,0.5948289512854781,0.5867798950041478,0.6386891601680045,0.7164360403230856,0.7935200992837208,0.802045181889159
98,0.5068299413590893,0.4736282943212584,0.5647722213978335,0.5351979744775124,0.706922517217456,0.6074471849775596,0.7574346172533383,0.5839088474223609,0.6033025542763067,0.6021833535698269,0.6522579626332097,0.756918136294361,0.6637017298760983,0.6681259625429442,0.7745322161843831,0.6436815989488471,0.6473470740061882,0.6430194233784519,0.687807504304394,0.7475377683540949,0.8147470341011863
99,0.6750206777680735,0.5152179261963481,0.4757304833350461,0.6037469502537056,0.5387180876278188,0.710167782777906,0.6126372395249832,0.7621829644563752,0.5909058340452504,0.6082333816616141,0.6069930222535012,0.6541511765250192,0.7597905975471863,0.6665355624639688,0.6728771684838069,0.7750826311250154,0.6449200660196457,0.6495388739660043,0.6420905871229321,0.6873655612666998,0.7728839465352403
100,0.6523895598656517,0.6643955146294371,0.4858409637368787,0.5469611677728592,0.5517140648867738,0.5124601915648499,0.6991933150050644,0.5943803516177776,0.7541889451190071,0.5662447506949784,0.5846293469741347,0.5816649968654609,0.6366263487846373,0.7486023434042256,0.6447602131438721,0.6506229190349515,0.7613995744925537,0.6188197583911124,0.6258451128250709,0.62035557845916,0.6651750626760523
101,0.7294272395809296,0.6919348485107986,0.6960190467531877,0.5358144880505695,0.4992507366353305,0.6225771666602806,0.5600059964354522,0.730668363394932,0.6308521852389442,0.7772823371132039,0.6070142417285911,0.6215794989872221,0.6215449959035833,0.6683406547910293,0.7692344974285792,0.6759510978417036,0.6801493134248766,0.7820638245834175,0.65073330288967,0.6541089703397486,0.6481794144818578
102,0.7144447423329332,0.7331554718560369,0.6972859046218873,0.6974901682011534,0.5447823164221599,0.5023133632742988,0.6276671271250337,0.5626743750454284,0.7327262988752008,0.6339678217133965,0.7794706498080981,0.6060496207315131,0.6227511141771515,0.6213440670129728,0.6693184529619748,0.7706183746543003,0.6812136571327323,0.6776279247847024,0.7855953305309379,0.6473052895074694,0.6510731827903827
103,0.5144518605517202,0.7245269224398407,0.7444900838576809,0.7059586149362764,0.7088178974736216,0.5508246728306068,0.5179852930598514,0.6109060051356088,0.5790846741995821,0.7426966476505111,0.6464097424948805,0.7900137206943865,0.6169278963061212,0.632730753099829,0.6287353676356454,0.6740131895381524,0.7765947216582968,0.6809239528781907,0.6829888830462472,0.782584019349911,0.6497562631615241
104,0.7205962137003512,0.5250988209443771,0.7345334814255189,0.7529190863554849,0.7190730521102833,0.7175632252801225,0.5713021243115657,0.5307085581944111,0.6218673980832966,0.5868294928379951,0.7487813596776289,0.6549658456698343,0.7959442264017224,0.6254014489506311,0.639016618801251,0.6366487597613826,0.6799661070804428,0.7799365961236694,0.6919967706083419,0.6871248096048741,0.7917836490110627
105,0.6890902027464515,0.7343055020732531,0.5415632341859125,0.7477583232754107,0.7640231788990574,0.725468361063802,0.7308443778696798,0.5769415109885672,0.5422819655951123,0.6333002338319613,0.5995996049151948,0.7597561751973516,0.6637341463931059,0.8027559947896616,0.635289863806195,0.6467748782750433,0.6417191049374658,0.6875660700616046,0.7837904169103518,0.6894371538709309,0.6911988609495898
106,0.569489009287021,0.6886721854496725,0.7265686949777451,0.5312005957154313,0.7444737456641473,0.7607939966660788,0.7219672796563349,0.7247090672178289,0.5694791701392361,0.5334787084490984,0.6546791328381413,0.5912325912929048,0.7521809636368634,0.6574451573413197,0.7979554856949493,0.6243803759504518,0.6394384795220365,0.6332736258281719,0.6764601120381664,0.7774383650519031,0.6836915256418505
107,0.7120751812694941,0.587597939681775,0.6968051593983757,0.7411537368570617,0.5452437896256853,0.7557554077845184,0.7716711849976474,0.7378616073897892,0.7367900333841835,0.5895201263685386,0.5457919238556794,0.6651829450100097,0.6014115074661601,0.7635012636717375,0.6646278205239042,0.804843734839746,0.6321661600158697,0.6431376757162786,0.6378886370440063,0.6811315308380641,0.7791747346288559
108,0.7165576805148808,0.7229544081265035,0.5986399560984165,0.7072093942302264,0.7507858155392572,0.5578784660635748,0.7649257444902744,0.7812986496781531,0.7421316126770592,0.7454961956966375,0.5912786640484267,0.5562662671832648,0.674031928990598,0.6098555159114373,0.7703821349504283,0.6714300983326208,0.809610163796276,0.6381204619761369,0.6463979905166863,0.6398093448618122,0.6844833617792666
109,0.672416779244172,0.7241531192440138,0.7277755287060742,0.6010814977723866,0.713614573346117,0.7549733112048085,0.5627554453298338,0.7704011982336003,0.7855394932359652,0.7461712180843483,0.7493435669561705,0.5971424864584347,0.5591368257462928,0.6745356425040752,0.6131056938434514,0.770760767476184,0.672218320995331,0.8092439720795187,0.6349289398097231,0.6443715835303431,0.6390908121935621
110,0.6766680001778015,0.6951480781348456,0.6910904037927088,0.6941596890732191,0.5519939473497022,0.7322514085203123,0.7279293893739183,0.5803846895487852,0.7432138876820491,0.762368212719436,0.7693756164629225,0.7722550648020813,0.6089412732937511,0.6491581411047358,0.6367147393806261,0.6183278030396133,0.7936193992732294,0.6288437846870693,0.7850506010589361,0.6401046747314497,0.6521047801102517
111,0.4786321561525304,0.6442669437680362,0.663545831574242,0.7151570092996867,0.7200284945774328,0.5852665455742341,0.7078367969771835,0.7499804078778416,0.5464562985224142,0.7644337406713644,0.7809633027522935,0.7368026580582718,0.742216877364855,0.5808024301308399,0.6308812597331424,0.6584912187182788,0.5851047808811094,0.7558798263332637,0.6498841117163054,0.7987268886895633,0.6105601808076382
112,0.6707764771074323,0.5332765675360596,0.6832553426466736,0.6998270091809506,0.7496917247718764,0.7529171789426623,0.6295272202326421,0.7396029592958688,0.7787224214161589,0.5955512814243723,0.7911595966620306,0.8054002662103061,0.7667983763590984,0.7690022349250011,0.6174563856705286,0.5758412884646152,0.6610398883169752,0.6215799081411624,0.7795005408055071,0.6791080588229021,0.8155731372705719
113,0.6660975092679069,0.6863523376498366,0.5441601541590836,0.6980444742429321,0.7092826346104568,0.7558625422706317,0.7603089373525326,0.6398207230181576,0.7481754210147927,0.7852715450331629,0.5990739993001157,0.7981540242699713,0.8126553793399057,0.7771594098329345,0.7718584249698092,0.6285276331261549,0.5835634631195059,0.667982837137066,0.6267690573630182,0.7787003228025613,0.6819370690338432
114,0.44652714809038485,0.6125647760346419,0.6413998645922762,0.47388662569909545,0.6606201656513109,0.6677291765205887,0.7318132611637348,0.7330432608827842,0.5790036736506399,0.7126576691055497,0.7653217315294912,0.5361782903984341,0.775517157778171,0.7939018243468812,0.746906811826457,0.7404082748564659,0.5675150026230599,0.5130057060607618,0.6532526493933093,0.5741615493623051,0.7627603233894489
115,0.7022445455972375,0.5718268971491844,0.6832490677403857,0.6941059282238097,0.5568694043112543,0.7061406217540944,0.7219520085675082,0.7695749192972353,0.7734212486550611,0.6494388561890538,0.7588662552564033,0.7953759617531269,0.6089583344581644,0.8070891144527087,0.8193534824301816,0.776848149837658,0.7778777122849847,0.6249355481727574,0.5823009980720273,0.692291625327666,0.6230544383874375
116,0.5687963907895984,0.7257370429780408,0.5938409497765038,0.702978574590043,0.7179423257225543,0.5834796849579261,0.7292487898804589,0.7396499575916314,0.7869039748234734,0.7878241941704486,0.6705481934355451,0.7727836735548657,0.8093100373840547,0.6291851537382283,0.8176269644804366,0.8294066498281645,0.792464655597567,0.7887330465743275,0.642671132851993,0.5965978815060511,0.6768652269505003
117,0.670730665147415,0.5709999377268018,0.7291261590334364,0.5933658394910719,0.705888230200493,0.7191377932137049,0.5870424781274235,0.727991235194401,0.743035279970099,0.7898080954684729,0.79130462783571,0.6720147262832141,0.7762501727859474,0.8108945453002154,0.6272851799167589,0.8179057023892868,0.8302316388647324,0.7880798874351598,0.7857150360301687,0.6313839972376558,0.5899533138764154
118,0.7023548263489741,0.6762825850988681,0.5701199076487674,0.7302691054645523,0.5975647531243136,0.7089289518235735,0.7217757430953535,0.585018966832926,0.730779818534179,0.7460460739743864,0.7917219262963365,0.7954022241361566,0.6733629869254616,0.7786498624720646,0.8140072024179545,0.6296266755996534,0.8187847599565301,0.829499561956452,0.7847830721671464,0.782926153321395,0.6277258071358873
119,0.6890215672480865,0.7040942078597836,0.724948776597858,0.5695590427342402,0.7303360947160096,0.5953455057964568,0.7587259455872595,0.771728087950226,0.63281664342929,0.7798912895921459,0.7940430172544108,0.7912418052468757,0.7945479241585856,0.6694453368191335,0.8204188788361282,0.8125733620627896,0.6828509425575862,0.8154959482517405,0.826367603440401,0.8227956761339551,0.8210845862869132
120,0.6775363137325774,0.7204829127072565,0.7289310348670062,0.7032596106116595,0.6032614667809499,0.75526820184899,0.6287580215276989,0.7348598261693717,0.7500587242947746,0.6149482425872859,0.756551534507921,0.7664181978360528,0.8100409545933644,0.8117865050327403,0.6939988642698245,0.7921018922549805,0.8250430332877432,0.6404496128851715,0.8262848965030904,0.8354863894238276,0.7968512407807764
